Course Id;Course Name;Provider;Institutions;Parent.Subject;Child.Subject;Url;Date;Length;;
1080;El Estado del Bienestar;Miríada X;NA;Social Sciences;Sociology;https://www.miriadax.net/web/estado_bienestar;2013-03-19;6;;
1081;La Responsabilidad Social Corporativa: Ruta a la Sostenibilidad;Miríada X;NA;Business & Management;Business Development;https://www.miriadax.net/web/sostenibilidad;2013-03-04;7;;
1082;Software libre y conocimiento en abierto;Miríada X;NA;Computer Science;NA;https://www.miriadax.net/web/soft_libre_y_conocimiento;2013-03-12;6;;
1083;Introducción a la informática educativa;Miríada X;NA;Education & Teaching;Online Education;https://www.miriadax.net/web/introduccion_informatica_educativa;2013-02-25;6;;
1084;Valoración de futbolistas;Miríada X;NA;Business & Management;NA;https://www.miriadax.net/web/valoracion_futbolista;2013-02-25;3;;
1085;Cómo implantar grupos de mejora de procesos;Miríada X;NA;Business & Management;Management & Leadership;https://www.miriadax.net/web/grupos_procesos;2013-02-25;6;;
1086;Derecho civil foral valenciano;Miríada X;NA;Social Sciences;Law;https://www.miriadax.net/web/derecho_foral;2013-02-25;6;;
1087;El enlace y la nomenclatura en los compuestos químicos;Miríada X;NA;Science;Chemistry;https://www.miriadax.net/web/compuestos_quimicos;2013-02-25;6;;
1088;Fundamentos de mecánica para estudiar ingeniería;Miríada X;NA;Engineering;Mechanical Engineering;https://www.miriadax.net/web/fundamentos_mecanica;2013-02-25;6;;
1089;Buscar en internet;Miríada X;NA;Business & Management;Professional Development;https://www.miriadax.net/web/buscar_internet;2013-02-25;7;;
1090;Aplicaciones de la teoría de grafos a la vida real;Miríada X;NA;Mathematics;Algebra & Geometry;https://www.miriadax.net/web/aplicacion_grafos;2013-02-25;7;;
1091;Gestión participativa;Miríada X;NA;Business & Management;Management & Leadership;https://www.miriadax.net/web/gestion_participativa;2013-02-25;6;;
1092;La felicidad, la economía y la práctica empresarial;Miríada X;NA;Business & Management;Business Development;https://www.miriadax.net/web/felicidad_economia;2013-03-01;6;;
1093;La tutoría en la escuela;Miríada X;NA;Education & Teaching;Teacher Development;https://www.miriadax.net/web/tutoria-escuela;2013-01-31;12;;
1094;TICs para enseñar y aprender;Miríada X;NA;Education & Teaching;Teacher Development;https://www.miriadax.net/web/tic_ense_aprender;2013-02-01;9;;
1095;Contratación y Medios de las Administraciones Públicas;Miríada X;NA;Business & Management;NA;https://www.miriadax.net/web/medios_administraciones_publicas;2013-01-31;9;;
1096;iDESWEB, Introducción al desarrollo web;Miríada X;NA;Programming;Web Development;https://www.miriadax.net/web/introduccion_desarrollo_web;2013-01-31;12;;
1097;Presentaciones Eficaces;Miríada X;Universidad de Cantabria;Business & Management;Management & Leadership;https://www.miriadax.net/web/19935519;2014-11-10;10;;
1098;Instrumentos Económicos aplicados al Medioambiente;Miríada X;NA;Social Sciences;Economics;https://www.miriadax.net/web/instrumentos_economicos_medioambiente;NA;6;;
1099;Diablos cojuelos: Perfiles de la privacidad y su protección jurídica;Miríada X;NA;Social Sciences;Law;https://www.miriadax.net/web/diablos_cojuelos;2013-02-18;7;;
1100;Laboratorio de modelización;Miríada X;NA;Mathematics;Foundations of Mathematics;https://www.miriadax.net/web/laboratorio_modelizacion;2013-02-11;6;;
1101;Iniciación a la Administración Electrónica;Miríada X;NA;Social Sciences;Law;https://www.miriadax.net/web/iniciacion_administracion_electronica;2013-02-18;6;;
1102;Enfermedades transfronterizas de los animales;Miríada X;NA;Health & Medicine;Disease & Disorders;https://www.miriadax.net/web/enfermedades_transfronterizas_animales;2013-02-25;6;;
1103;"""Descubriendo la química: de la alquimia a las partículas subatómicas """;Miríada X;Universitat de Girona;Science;Chemistry;https://www.miriadax.net/web/descubriendo-quimica-2edicion;NA;6;;
1104;Excel 2010;Miríada X;NA;Business & Management;Professional Development;https://www.miriadax.net/web/excel_2010;2013-02-04;8;;
1105;Descodificando Álgebra;Miríada X;NA;Mathematics;Algebra & Geometry;https://www.miriadax.net/web/descodificando_algebra;2013-03-11;6;;
1106;Competencias transversales del emprendedor;Miríada X;NA;Business & Management;Entrepreneurship;https://www.miriadax.net/web/competencias_emprendedor;2013-03-01;6;;
1107;Empieza con el inglés: aprende las mil palabras más usadas y sus posibilidades comunicativas;Miríada X;NA;Education & Teaching;Course Development;https://www.miriadax.net/web/ingles_1000_palabras;2013-02-18;8;;
1108;La contabilidad, el lenguaje de los negocios;Miríada X;NA;Business & Management;Finance;https://www.miriadax.net/web/contabilidad_negocios;2013-03-19;6;;
1109;Educación Digital del Futuro;Miríada X;NA;Education & Teaching;Course Development;https://www.miriadax.net/web/educacion_digital_futuro;2013-02-05;9;;
1110;La seguridad del paciente en el Domicilio;Miríada X;NA;Health & Medicine;Health Care & Research;https://www.miriadax.net/web/seguridad_paciente;NA;9;;
1111;Pervivencia de la Mitología Clásica en la Cultura Occidental;Miríada X;NA;Humanities;Language & Culture;https://www.miriadax.net/web/pervivencia_mitologia_clasica_cultura_occidental;2013-02-18;8;;
1112;La necropsia en los animales domésticos;Miríada X;NA;Science;Biology;https://www.miriadax.net/web/necropsia_animales_domesticos;2013-02-04;6;;
1113;Matemáticas básicas;Miríada X;Universidad Politécnica de Cartagena;Mathematics;NA;https://www.miriadax.net/web/matematicas-basicas-4edicion;2014-07-18;10;;
1114;Investigación científica 2.0.1: procesos clave en una sociedad digital;Miríada X;Universitat de Girona;Science;NA;https://www.miriadax.net/web/investigacion-cientifica-2edicion;NA;6;;
1115;Dispositivos móviles;Miríada X;NA;Engineering;NA;https://www.miriadax.net/web/dispositivos_moviles;2013-03-04;6;;
1116;Preparació per al nivell C1 de valencià;Miríada X;NA;Humanities;Grammar & Writing;https://www.miriadax.net/web/preparacion_valencia;2013-03-04;6;;
1117;Android. Programación de Aplicaciones;Miríada X;NA;Programming;Mobile Development;https://www.miriadax.net/web/android_programacion;2013-01-31;12;;
1118;Innotools: Transforma tu idea de negocio en una propuesta de valor única;Miríada X;NA;Business & Management;Entrepreneurship;https://www.miriadax.net/web/innotools_transforma_idea_negocio;2013-03-18;6;;
1119;Lógica y usos;Miríada X;NA;Mathematics;Foundations of Mathematics;https://www.miriadax.net/web/logica_usos;2013-02-11;6;;
1120;Emprendimiento e innovación social;Miríada X;NA;Business & Management;Entrepreneurship;https://www.miriadax.net/web/emprendimiento_innovacion;2013-02-01;12;;
1121;Grandes obras del arte español del Renacimiento y del Barroco en su contexto internacional;Miríada X;NA;Art & Design;Visual Arts;https://www.miriadax.net/web/arte_espanol;2013-03-04;7;;
1122;Inglés profesional - Professional English;Miríada X;NA;Humanities;Language & Culture;https://www.miriadax.net/web/ingles_profesional;2013-01-31;12;;
1124;Química analítica básica;Miríada X;NA;Science;Chemistry;https://www.miriadax.net/web/quimica_analitica_basica;2013-03-18;6;;
1125;Competencias digitales básicas (Ibervirtual MOOC);Miríada X;NA;Education & Teaching;Course Development;https://www.miriadax.net/web/comp_dig_basicas;2013-02-18;8;;
1126;Introducción a la Mecánica Estructural;Miríada X;NA;Engineering;Civil & Environmental Engineering;https://www.miriadax.net/web/mecanica_estructural;2013-01-31;8;;
1128;Mitología para emprendedores;Miríada X;NA;Business & Management;Entrepreneurship;https://www.miriadax.net/web/mitologia_emprendedores;2013-02-21;8;;
1129;Técnicas de Creatividad;Miríada X;Universidad de Cantabria;Art & Design;Design & Creativity;https://www.miriadax.net/web/tecnicas-creatividad-4edicion;2014-11-10;9;;
1131;Diseño geométrico asistido por ordenador;Miríada X;NA;Engineering;Civil & Environmental Engineering;https://www.miriadax.net/web/diseno_geometrico;2013-03-01;6;;
1132;Tecnología educativa;Miríada X;NA;Education & Teaching;Course Development;https://www.miriadax.net/web/tecnologias_educativas;2013-02-04;11;;
1133;Retos de la agricultura y la alimentación en el siglo XXI;Miríada X;NA;Science;Environmental Science;https://www.miriadax.net/web/retos_agricultura_alimentacion;2013-03-04;8;;
1134;Curso fundamental de microeconomía;Miríada X;NA;Social Sciences;Economics;https://www.miriadax.net/web/curso-fundamental-de-macroeconomia-3ed;2015-05-04;12;;
1135;The Music of the Beatles;Coursera;University of Rochester;Art & Design;Music;https://www.coursera.org/course/beatles;2014-11-02;6;;
1136;Music's Big Bang: The Genesis of Rock 'n' Roll;Coursera;University of Florida;Art & Design;Music;https://www.coursera.org/course/musicsbigbang;2014-03-13;NA;;
1137;Introduction to Marketing;Coursera;University of Pennsylvania|||Wharton School of the University of Pennsylvania;Business & Management;Marketing;https://www.coursera.org/course/whartonmarketing;2015-06-01;4;;
1138;Understanding and Improving the US Healthcare System;Coursera;University of Michigan;Health & Medicine;Public & Global Health;https://www.coursera.org/course/ushealthcare;2015-05-18;6;;
1139;Global Tuberculosis (TB) Clinical Management and Research;Coursera;Johns Hopkins University;Health & Medicine;Public & Global Health;https://www.coursera.org/course/tbmanagement;2013-09-30;NA;;
1140;"Investigative Concepts: FBI Major Case #203 ""Pizza Bomber""";Canvas.net;Gannon University;Social Sciences;Sociology;https://www.canvas.net/browse/gannonu/courses/investigative-concepts;2015-04-06;6;;
1141;X-word Grammar: The Simple Sentence;Canvas.net;NA;Humanities;Grammar & Writing;https://www.canvas.net/courses/x-word-grammar-sector-analysis;2013-09-23;10;;
1142;SAFETY FUNCTION & ACTION: Strategies for Disaster Responders;Canvas.net;Barry University;Health & Medicine;Public & Global Health;https://www.canvas.net/courses/safety-function-action-strategies-for-disaster-responders;2013-10-07;7;;
1143;Teaching Online: Reflections on Practice;Canvas.net;Kirkwood Community College;Education & Teaching;Online Education;https://www.canvas.net/browse/kirkwoodcc/courses/teaching-online-3;2015-03-09;6;;
1144;First Peoples to the Early Republic: Born in Colonialism;Canvas.net;Seattle Central Community College;Humanities;History;https://www.canvas.net/courses/first-peoples-to-the-early-republic-born-in-colonialism-2;2014-09-22;NA;;
1145;From the Gilded Age to the Roaring Twenties: The Emergence of Modern America;Canvas.net;Seattle Central Community College;Humanities;History;https://www.canvas.net/courses/the-gilded-age-to-the-roaring-twenties-emergence-of-modern-america-1;2014-09-22;NA;;
1146;The Great Depression to the War on Terror: Enter the World Stage;Canvas.net;Seattle Central Community College;Humanities;History;https://www.canvas.net/courses/the-great-depression-to-the-war-on-terror-enter-the-world-stage-2;2014-09-22;NA;;
1147;Chemistry: Concept Development and Application Part II;Coursera;Rice University;Science;Chemistry;https://www.coursera.org/course/genchem2;2013-10-07;9;;
1148;Applications in Engineering Mechanics;Coursera;Georgia Institute of Technology;Engineering;Mechanical Engineering;https://www.coursera.org/learn/engineering-mechanics-statics-2;Self paced;NA;;
1149;Useful Genetics Part 2;Coursera;The University of British Columbia;Science;Biology;https://www.coursera.org/course/usefulgenetics2;2014-10-22;5;;
1150;Conceptos y Herramientas para la Física Universitaria;Coursera;Tecnológico de Monterrey;Science;Physics;https://www.coursera.org/course/cyhfisica;2014-09-01;NA;;
1151;Global Warming: The Science and Modeling of Climate Change;Coursera;The University of Chicago ;Science;Environmental Science;https://www.coursera.org/course/globalwarming;2014-09-29;8;;
1152;Data Mining with Weka;;University of Waikato;Computer Science;Data Science and Big Data;https://weka.waikato.ac.nz/dataminingwithweka/preview;2014-06-30;NA;;
1153;The Finance of Retirement & Pensions;NovoED;Stanford Graduate School of Business;Business & Management;Finance;https://novoed.com/rauh-finance;2013-10-14;8;;
1158;Financial Analysis of Entrepreneurial Ideas;NovoED;Babson Global;Business & Management;Finance;https://novoed.com/entrepreneurialfinance;1905-07-07;NA;;
1159;Lead Like an Entrepreneur;NovoED;Babson Global;Business & Management;Entrepreneurship;https://novoed.com/entrepreneur;2014-03-24;NA;;
1160;DQ 101: Introduction to Decision Quality;NovoED;Strategic Decisions Group;Business & Management;Professional Development;https://novoed.com/DQ101-6-2015;2015-04-16;5;;
1161;Financing New Ventures;NovoED;Entrepreneurship Center at UCSF;Business & Management;Finance;https://novoed.com/new-venture-finance;2013-11-04;12;;
1163;Evaluación de Decisiones Estratégicas;NovoED;Diplomadas Ingenieria Industrial UC;Business & Management;Professional Development;https://novoed.com/decisiones-1-2014;2014-04-01;5;;
1172;The Kennedy Half Century;Coursera;University of Virginia;Humanities;History;https://www.coursera.org/learn/kennedy;Self paced;NA;;
1173;Plagues, Witches, and War: The Worlds of Historical Fiction;Coursera;University of Virginia;Humanities;Literature;https://www.coursera.org/learn/historical-fiction;Self paced;NA;;
1174;Basic Physics;Open2Study;Swinburne University of Technology;Science;Physics;https://www.open2study.com//node/1395;2015-04-20;4;;
1175;Climate Change;Open2Study;Macquarie University;Science;Environmental Science;https://www.open2study.com//node/1392;2015-04-20;4;;
1176;Concepts in Game Development;Open2Study;Swinburne University of Technology;Programming;NA;https://www.open2study.com//node/1393;2015-04-20;4;;
1177;Innovation for Powerful Outcomes;Open2Study;Swinburne University of Technology;Business & Management;Entrepreneurship;https://www.open2study.com//node/1394;2015-04-20;4;;
1178;Programming Mobile Applications for Android Handheld Systems: Part 1;Coursera;University of Maryland, College Park;Programming;Mobile Development;https://www.coursera.org/course/androidpart1;2015-06-17;4;;
1179;Informatik für Ökonomen;Coursera;University of Zurich;Computer Science;NA;https://www.coursera.org/course/inf4oec;2014-10-26;14;;
1180;???? I (Introduction to Optics I);Coursera;National Taiwan University;Science;Physics;https://www.coursera.org/course/ntuintrooptics;2015-04-29;6;;
1181;Innovation and Design Thinking;CourseSites;University of Cincinnati;Business & Management;Entrepreneurship;http://www.uc.edu/distance/mooc/innovation.html;2014-10-16;7;;
1182;Introduction to Dynamical Systems and Chaos;Complexity Explorer;Santa Fe Institute;Mathematics;Calculus & Mathematical Analysis;http://www.complexityexplorer.org/online-courses/22-introduction-to-dynamical-systems-and-chaos-winter-2015;Self paced;10;;
1183;SciWrite: Writing in the Sciences;Stanford OpenEdx;Stanford University;Humanities;Grammar & Writing;https://class.stanford.edu/courses/Medicine/Sci-Write/Fall2014/about;2014-09-02;8;;
1184;Solar: Solar Cells, Fuel Cells and Batteries;Stanford OpenEdx;Stanford University;Engineering;Electrical Engineering;https://class.stanford.edu/courses/Engineering/Solar/Fall2013/about;2013-09-23;13;;
1185;QMSE01: Quantum Mechanics for Scientists and Engineers;Stanford OpenEdx;Stanford University;Science;Physics;https://class.stanford.edu/courses/Engineering/QMSE-01/Fall2014/about;2014-09-30;9;;
1186;Principles of Reactive Programming;Coursera;École Polytechnique Fédérale de Lausanne;Computer Science;NA;https://www.coursera.org/course/reactive;2015-04-13;7;;
1187;L'art des structures 1 : Câbles et arcs;Coursera;École Polytechnique Fédérale de Lausanne;Engineering;NA;https://www.coursera.org/course/structures;2015-09-12;10;;
1188;M101JS: MongoDB for Node.js Developers;MongoDB University;NA;Programming;Databases;https://university.mongodb.com/courses/M101JS/about;2015-05-26;7;;
1189;Fundamentals of Electrical Engineering Laboratory;Coursera;Rice University;Engineering;Electrical Engineering;https://www.coursera.org/course/eefunlab;2014-01-27;NA;;
1191;Estadística para investigadores: Todo lo que siempre quiso saber;Miríada X;Universidad de Salamanca;Mathematics;Statistics & Probability;https://www.miriadax.net/web/estadistica-investigadores-2edicion;2014-10-01;6;;
1192;Diseño instruccional: una nueva mirada;Miríada X;Universidad de Puerto Rico, Recinto Rio Piedras;Art & Design;Design & Creativity;https://www.miriadax.net/web/diseno-instruccional-2edicion;NA;5;;
1193;Agent-Based Modeling in Netlogo;Complexity Explorer;Santa Fe Institute;Programming;NA;http://www.complexityexplorer.org/;1905-07-07;NA;;
1194;Mathematics for Complex Systems;Complexity Explorer;Santa Fe Institute;Mathematics;Calculus & Mathematical Analysis;http://www.complexityexplorer.org/online-courses/18;2014-09-29;NA;;
1195;Nonlinear Dynamics: Mathematical and Computational Approaches;Complexity Explorer;Santa Fe Institute;Mathematics;Calculus & Mathematical Analysis;http://www.complexityexplorer.org/online-courses/10-nonlinear-dynamics-mathematical-and-computational-approaches;Self paced;10;;
1196;Economics of Money and Banking, Part Two;Coursera;Columbia University;Social Sciences;Economics;https://www.coursera.org/course/money2;2015-07-05;7;;
1197;Society, Science, Survival: Lessons from AMC’s The Walking Dead;Canvas.net;University of California, Irvine;Social Sciences;Sociology;https://www.canvas.net/courses/the-walking-dead;2013-10-14;10;;
1198;Introduction to Communication Science;Coursera;University of Amsterdam;Social Sciences;Sociology;https://www.coursera.org/learn/communication;Self paced;7;;
1199;Blended Learning: Personalizing Education for Students;Coursera;New Teacher Center|||Silicon Schools Fund|||Clayton Christensen Institute;Education & Teaching;Course Development;https://www.coursera.org/course/blendedlearning;Self paced;NA;;
1200;Contemporary Architecture;iversity;NA;Art & Design;Visual Arts;https://iversity.org/courses/contemporary-architecture;2013-10-15;8;;
1201;The DO School Start-Up Lab;iversity;NA;Business & Management;Entrepreneurship;https://iversity.org/courses/the-do-school-start-up-lab;2014-06-27;7;;
1202;Dark Matter in Galaxies: The Last Mystery;iversity;NA;Science;Astronomy;https://iversity.org/courses/dark-matter-in-galaxies-the-last-mystery;2013-10-15;12;;
1203;Political Philosophy: An Introduction;iversity;NA;Social Sciences;Political Science;https://iversity.org/courses/political-philosophy-an-introduction-880d8cb3-2617-4375-83c2-d836199df7b6;2014-10-14;NA;;
1204;Web-Engineering I: Grundlagen der Web-Entwicklung;iversity;NA;Programming;Web Development;https://iversity.org/courses/web-engineering-i-grundlagen-der-web-entwicklung;2013-10-15;8;;
1205;Web Engineering II: Developing Mobile HTML5 Apps;iversity;Technische Hochschule Mittelhessen;Programming;Mobile Development;https://iversity.org/courses/web-engineerihttps://iversity.org/courses/web-engineering-ii-developing-mobile-html5-apps;2014-01-17;8;;
1206;Algorithmen und Datenstrukturen;iversity;Universität Osnabrück;Programming;NA;https://iversity.org/courses/algorithmen-und-datenstrukturen-9e5008f3-56de-4a1c-9242-13922984d3e4;2014-10-14;NA;;
1207;Einführung in die Betriebswirtschaftslehre;iversity;RWTH Aachen University;Business & Management;Business Development;https://iversity.org/courses/einfuehrung-in-die-betriebswirtschaftslehre-75541449-b3fa-45de-8724-77b919dac6d9;2014-10-14;NA;;
1208;Grundlagen des Marketing;iversity;Fachhochschule Lübeck;Business & Management;Marketing;https://www.iversity.org/courses/grundlagen-des-marketing;2014-05-06;8;;
1209;Bioinformatics: Introduction and Methods ?????: ?????;Coursera;Peking University;Science;Biology;https://www.coursera.org/course/pkubioinfo;2014-10-02;NA;;
1210;General Chemistry ????;Coursera;Peking University;Science;Chemistry;https://www.coursera.org/course/chemistry;2015-02-26;11;;
1211;Introduction to Computing ????A;Coursera;Peking University;Programming;NA;https://www.coursera.org/course/pkuic;2014-09-15;14;;
1212;Reduce Your Organization’s Social Media Risk;Canvas.net;eCornell;Business & Management;Marketing;https://www.canvas.net/courses/reduce-your-organization-s-social-media-risk;Self paced;NA;;
1214;Digital Literacies I;Canvas.net;San Diego State University;Education & Teaching;Course Development;https://www.canvas.net/courses/digital-literacies-i-2;2014-09-22;6;;
1215;Projecting Your Brand Through New Media;Canvas.net;eCornell;Business & Management;Marketing;https://www.canvas.net/courses/projecting-your-brand-through-new-media;Self paced;NA;;
1216;Digital Literacies II;Canvas.net;San Diego County Office of Education;Education & Teaching;Course Development;https://www.canvas.net/courses/digital-literacies-ii-2;2015-01-26;7;;
1217;Introduction to Applied Investing;Canvas.net;Marquette University;Business & Management;Finance;https://www.canvas.net/courses/introduction-to-applied-investing-1;Self paced;4;;
1220;Certificate Course in Structured Writing for Technical Documentation;Canvas.net;JER Online;Humanities;Grammar & Writing;https://www.canvas.net/courses/certificate-course-in-structured-writing-for-technical-documentation;Self paced;NA;;
1221;Use Mapping to Position Your Brand;Canvas.net;eCornell;Business & Management;Marketing;https://www.canvas.net/courses/use-mapping-to-position-your-brand;Self paced;NA;;
1222;Arithmétique: en route pour la cryptographie;Canvas.net;Université Lille 1;Computer Science;Theoretical Computer Science;https://www.canvas.net/courses/arithm-tique-en-route-pour-la-cryptographie;2013-10-07;7;;
1223;Attract Talent to Your Organization with Social Media;Canvas.net;eCornell;Business & Management;Marketing;https://www.canvas.net/courses/attract-talent-to-your-organization-with-social-media;Self paced;NA;;
1224;The Civil War Era: Dividing a Nation;Canvas.net;Seattle Central Community College;Humanities;History;https://www.canvas.net/courses/the-civil-war-era-dividing-a-nation-2;2014-09-22;NA;;
1225;Tourism Industry Analysis;Canvas.net;University of Central Florida;Business & Management;Business Development;https://www.canvas.net/browse/ucf/courses/tourism-industry-analysis-2;2015-04-06;7;;
1226;Build a Business Case for Allowing Employees to Work Remotely;Canvas.net;eCornell;Business & Management;Management & Leadership;https://www.canvas.net/courses/build-a-business-case-for-allowing-employees-to-work-remotely;Self paced;NA;;
1227;04832430X: Electronic Circuits;edX;Peking University;Engineering;Electrical Engineering;https://www.edx.org/course/pekingx/pekingx-04832430x-electronic-circuits-1093;2013-09-23;NA;;
1228;02030330x: The Study of Folklore;edX;Peking University;Social Sciences;Anthropology;https://www.edx.org/course/study-folklore-pekingx-02030330x;2014-09-15;11;;
1229;04332960X: Music in the 20th Century;edX;Peking University;Art & Design;Music;https://www.edx.org/course/music-20th-century-pekingx-04332960x;2013-09-23;12;;
1230;01339180X: Cultural Geography of the World;edX;Peking University;Social Sciences;Anthropology;https://www.edx.org/course/cultural-geography-world-pekingx-01339180x;2013-09-23;12;;
1231;HKS211.2x: Central Challenges of American National Security, Strategy, and the Press;edX;Harvard University;Social Sciences;Political Science;https://www.edx.org/course/central-challenges-american-national-harvardx-hks211-2x;2015-02-23;6;;
1232;20220332X: Principles of Electric Circuits: Part 1;edX;Tsinghua University;Engineering;Electrical Engineering;https://www.edx.org/course/tsinghuax/tsinghuax-20220332x-principles-electric-1080;2013-10-17;8;;
1233;80000901_1X: History of Chinese Architecture — Part 1;edX;Tsinghua University;Art & Design;Visual Arts;https://www.edx.org/course/tsinghuax/tsinghuax-800009011x-history-chinese-1081;2013-10-18;8;;
1234;2.03x: Dynamics;edX;Massachusetts Institute of Technology;Engineering;Mechanical Engineering;https://www.edx.org/course/dynamics-mitx-2-03x;2013-10-28;6;;
1235;OEE101x: Our Energetic Earth;edX;University of Toronto;Science;Environmental Science;https://www.edx.org/course/energetic-earth-university-torontox-oee101x;2013-10-28;6;;
1236;ELEC301.1x: Discrete Time Signals and Systems, Part 1: Time Domain;edX;Rice University;Engineering;Electrical Engineering;https://www.edx.org/course/discrete-time-signals-systems-part-1-ricex-elec301-1x;2015-02-04;5;;
1237;????2D;Coursera;National Taiwan University;Engineering;Civil & Environmental Engineering;https://www.coursera.org/course/graph;2014-09-15;8;;
1238;Comprendre les Microcontrôleurs;Coursera;École Polytechnique Fédérale de Lausanne;Engineering;Electrical Engineering;https://www.coursera.org/course/microcontroleurs;2015-04-13;7;;
1239;The Power of Markets;Coursera;University of Rochester;Social Sciences;Economics;https://www.coursera.org/course/powerofmarkets;2013-11-04;NA;;
1240;CS1156x: Learning From Data;edX;California Institute of Technology;Computer Science;Artificial Intelligence;https://www.edx.org/course/learning-data-caltechx-cs1156x;2014-09-25;10;;
1241;Making Better Group Decisions: Voting, Judgement Aggregation and Fair Division;Coursera;University of Maryland, College Park;Social Sciences;Sociology;https://www.coursera.org/course/votingfairdiv;2014-09-01;7;;
1243;Begin Programming: Build Your First Mobile Game;FutureLearn;University of Reading;Programming;Mobile Development;http://www.futurelearn.com/courses/begin-programming?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-06-01;7;;
1244;Cancer in the 21st Century: The Genomic Revolution;FutureLearn;University of Glasgow;Science;Biology;http://www.futurelearn.com/courses/cancer-and-the-genomic-revolution?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2014-05-19;6;;
1245;Causes of War;FutureLearn;King's College London;Social Sciences;Political Science;http://www.futurelearn.com/courses/causes-of-war?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-04-13;6;;
1246;Climate Change: Challenges and Solutions;FutureLearn;University of Exeter;Science;Environmental Science;http://www.futurelearn.com/courses/climate-change-challenges-and-solutions?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-01-12;8;;
1247;Corpus Linguistics: Method, Analysis, Interpretation;FutureLearn;Lancaster University;Social Sciences;Sociology;http://www.futurelearn.com/courses/corpus-linguistics?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2014-09-29;8;;
1248;Critical listening for studio production;FutureLearn;Queen's University Belfast;Art & Design;Digital Media & Video Games;http://www.futurelearn.com/courses/critical-listening-for-studio-production?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2014-01-13;7;;
1249;Discover Dentistry;FutureLearn;The University of Sheffield;Health & Medicine;Health Care & Research;http://www.futurelearn.com/courses/discover-dentistry?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-06-22;6;;
1250;England in the Time of King Richard III;FutureLearn;University of Leicester;Humanities;History;http://www.futurelearn.com/courses/england-of-richard-third?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-07-13;8;;
1251;Fairness and nature: when worlds collide;FutureLearn;University of Leeds;Science;Environmental Science;http://www.futurelearn.com/courses/when-worlds-collide?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2014-03-31;2;;
1252;Improving Your Image: Dental Photography in Practice;FutureLearn;University of Birmingham;Health & Medicine;Health Care & Research;http://www.futurelearn.com/courses/dental-photography-in-practice?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-05-25;6;;
1253;Innovation and Enterprise;FutureLearn;Loughborough University;Business & Management;Entrepreneurship;http://www.futurelearn.com/courses/innovation-and-enterprise?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-04-06;6;;
1254;Inside Cancer: How Genes Influence Cancer Development;FutureLearn;University of Bath;Health & Medicine;Disease & Disorders;http://www.futurelearn.com/courses/inside-cancer?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-03-02;6;;
1255;Introduction to Ecosystems;FutureLearn;The Open University;Science;Environmental Science;http://www.futurelearn.com/courses/ecosystems?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-02-16;8;;
1256;Introduction to Forensic Science;FutureLearn;University of Strathclyde;Science;NA;http://www.futurelearn.com/courses/introduction-to-forensic-science?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-06-08;6;;
1257;Muslims in Britain: Changes and Challenges;FutureLearn;Cardiff University;Humanities;Language & Culture;http://www.futurelearn.com/courses/muslims-in-britain?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-02-09;4;;
1258;Sustainability, society and you;FutureLearn;The University of Nottingham;Science;Environmental Science;http://www.futurelearn.com/courses/sustainability-society-and-you?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2014-06-16;8;;
1259;The Discovery of the Higgs Boson;FutureLearn;University of Edinburgh;Science;Physics;http://www.futurelearn.com/courses/higgs?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-01-26;7;;
1260;The Mind is Flat: the Shocking Shallowness of Human Psychology;FutureLearn;The University of Warwick;Social Sciences;Psychology;http://www.futurelearn.com/courses/the-mind-is-flat?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-03-09;6;;
1261;The Secret Power of Brands;FutureLearn;University of East Anglia;Business & Management;Marketing;http://www.futurelearn.com/courses/the-secret-power-of-brands?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2015-06-01;10;;
1262;Web Science: How the Web is Changing the World;FutureLearn;University of Southampton;Social Sciences;Sociology;http://www.futurelearn.com/courses/web-science?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed;2014-10-06;6;;
